path,label
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203286_det540_220_86372.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203286_det540_222_86161.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203286_det541_221_86263.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det447_256_87013.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det458_258_87230.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det458_260_87341.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det463_262_87450.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det464_255_87678.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det465_256_87796.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det465_259_87565.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203287_det468_259_87896.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203288_det479_256_88007.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203288_det596_205_88450.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203288_det644_221_88796.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203288_det649_226_88920.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det620_224_89978.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det625_230_89851.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det632_232_89729.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det639_245_89141.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det642_238_89616.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det642_248_89256.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det644_232_89039.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det646_244_89362.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203289_det650_238_89492.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det612_201_90910.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det613_218_90208.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det614_218_90088.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det615_207_90787.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det615_212_90672.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det615_215_90551.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det615_218_90434.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203290_det616_222_90321.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det587_182_91722.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det587_182_91841.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det589_181_91972.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det590_187_91590.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det593_190_91462.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det600_193_91311.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det602_194_91175.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203291_det604_196_91041.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det579_181_92848.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det580_182_92734.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det583_178_92227.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det584_178_92358.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det584_179_92088.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det584_180_92610.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det584_181_92950.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203292_det586_179_92474.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det587_179_93013.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det587_179_93071.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det588_180_93124.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det589_180_93197.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det590_178_93581.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det590_180_93324.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det590_180_93949.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det590_181_93261.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det591_179_93514.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det591_179_93641.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det591_179_93833.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det591_179_93889.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det591_180_93698.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det592_179_93389.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203293_det592_179_93454.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det591_180_94011.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det594_182_94088.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det596_185_94163.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det598_189_94218.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det599_191_94280.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det600_191_94330.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det601_190_94403.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det602_179_94473.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det608_169_94534.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det642_147_94695.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203294_det646_149_94760.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det625_222_95785.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det625_222_95845.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det625_222_95906.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det625_231_95420.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det626_222_95731.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det626_223_95669.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det626_230_95496.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det627_225_95620.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det627_227_95555.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det627_232_95363.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det628_220_95972.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det629_232_95301.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203295_det631_232_95232.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det562_213_96982.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det569_213_96920.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det573_213_96865.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det591_211_96712.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det622_216_96482.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det624_215_96431.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det626_213_96371.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det627_214_96314.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det627_215_96262.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det627_217_96204.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det627_218_96029.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det627_218_96096.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203296_det628_218_96149.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det536_212_97657.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det536_214_97721.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det537_210_97946.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det537_211_97599.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det537_212_97888.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det537_213_97825.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det537_214_97775.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det538_211_97539.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det538_213_97483.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det539_214_97419.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det540_213_97360.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det541_212_97305.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det543_210_97254.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det548_210_97197.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det552_211_97143.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det554_211_97089.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203297_det557_212_97039.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det525_214_98998.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det526_211_98719.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det526_212_98675.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det526_212_98769.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det526_214_98936.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det527_213_98621.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det528_213_98581.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det528_214_98820.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det528_214_98870.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det531_211_98520.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det533_211_98456.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det536_211_98411.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det537_209_98008.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det537_210_98062.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det537_212_98362.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det538_210_98127.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det538_212_98312.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det539_210_98190.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203298_det539_211_98254.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det515_209_99934.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det515_211_99522.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det516_211_99467.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det516_212_99682.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det518_212_99411.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det520_212_99361.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det520_213_99294.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det522_214_99236.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det523_215_99119.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det523_215_99173.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203299_det524_214_99056.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det504_202_742.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det504_204_858.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det505_203_797.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det505_205_274.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det505_206_918.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det506_203_687.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det507_207_976.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det508_202_636.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det508_203_509.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det508_205_211.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det509_202_576.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det509_207_337.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det510_204_452.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det511_205_392.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203300_det511_206_32.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det496_199_1958.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det497_200_1893.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det498_200_1833.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det499_200_1778.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det500_201_1725.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det503_203_1249.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det504_200_1355.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det504_201_1311.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det505_200_1409.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det505_202_1456.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det505_202_1514.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det505_203_1198.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det505_204_1581.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det506_204_1089.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det506_205_1148.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203301_det507_205_1037.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det494_189_2993.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det495_200_2014.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det496_191_2714.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det496_191_2904.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det496_198_2063.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det496_198_2122.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det497_197_2184.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det498_193_2452.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det498_196_2275.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203302_det499_194_2365.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det490_190_3618.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det491_187_3285.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det491_187_3482.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det491_188_3543.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det491_189_3736.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det492_185_3980.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det492_188_3386.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det492_189_3680.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det493_188_3795.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det493_188_3868.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203303_det494_188_3924.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203304_det489_186_4979.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203304_det490_185_4693.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203304_det490_185_4921.png,20
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\20 resize_64_fs0.9_is0.75\frame1765203304_det491_185_4588.png,20
